

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+07 eV

  Only inner phase shifts are tabulated

      L       Phase(spin UP)     Phase(spin DOWN)
  6.800E+00 2.65430E-21  0.000E+00 ( 3.383E-11,-3.875E-11) ( 1.913E-12,-2.192E-12)  1.00E-07
  6.900E+00 2.50489E-21  0.000E+00 ( 3.307E-11,-3.746E-11) ( 1.898E-12,-2.150E-12)  1.00E-07
  7.000E+00 2.36589E-21  0.000E+00 ( 3.234E-11,-3.622E-11) ( 1.883E-12,-2.109E-12)  1.00E-07
  7.100E+00 2.23642E-21  0.000E+00 ( 3.163E-11,-3.504E-11) ( 1.868E-12,-2.070E-12)  1.00E-07
  7.200E+00 2.11571E-21  0.000E+00 ( 3.095E-11,-3.392E-11) ( 1.854E-12,-2.032E-12)  1.00E-07
  7.300E+00 2.00306E-21  0.000E+00 ( 3.028E-11,-3.284E-11) ( 1.839E-12,-1.995E-12)  1.00E-07
  7.400E+00 1.89783E-21  0.000E+00 ( 2.964E-11,-3.181E-11) ( 1.825E-12,-1.959E-12)  1.00E-07
  7.500E+00 1.79945E-21  0.000E+00 ( 2.902E-11,-3.082E-11) ( 1.811E-12,-1.924E-12)  1.00E-07
  7.600E+00 1.70737E-21  0.000E+00 ( 2.842E-11,-2.988E-11) ( 1.797E-12,-1.890E-12)  1.00E-07
  7.700E+00 1.62113E-21  0.000E+00 ( 2.784E-11,-2.897E-11) ( 1.784E-12,-1.857E-12)  1.00E-07
  7.800E+00 1.54028E-21  0.000E+00 ( 2.727E-11,-2.811E-11) ( 1.770E-12,-1.824E-12)  1.00E-07
  7.900E+00 1.46443E-21  0.000E+00 ( 2.673E-11,-2.727E-11) ( 1.757E-12,-1.793E-12)  1.00E-07
  8.000E+00 1.39320E-21  0.000E+00 ( 2.619E-11,-2.648E-11) ( 1.744E-12,-1.763E-12)  1.00E-07
  8.100E+00 1.32626E-21  0.000E+00 ( 2.568E-11,-2.571E-11) ( 1.731E-12,-1.733E-12)  1.00E-07
  8.200E+00 1.26331E-21  0.000E+00 ( 2.518E-11,-2.497E-11) ( 1.718E-12,-1.704E-12)  1.00E-07
  8.300E+00 1.20406E-21  0.000E+00 ( 2.469E-11,-2.426E-11) ( 1.706E-12,-1.676E-12)  1.00E-07
  8.400E+00 1.14826E-21  0.000E+00 ( 2.422E-11,-2.358E-11) ( 1.693E-12,-1.649E-12)  1.00E-07
  8.500E+00 1.09566E-21  0.000E+00 ( 2.376E-11,-2.293E-11) ( 1.681E-12,-1.622E-12)  1.00E-07
  8.600E+00 1.04605E-21  0.000E+00 ( 2.332E-11,-2.229E-11) ( 1.669E-12,-1.596E-12)  1.00E-07
  8.700E+00 9.99228E-22  0.000E+00 ( 2.288E-11,-2.169E-11) ( 1.657E-12,-1.571E-12)  1.00E-07
  8.800E+00 9.55004E-22  0.000E+00 ( 2.246E-11,-2.110E-11) ( 1.646E-12,-1.546E-12)  1.00E-07
  8.900E+00 9.13207E-22  0.000E+00 ( 2.205E-11,-2.054E-11) ( 1.634E-12,-1.522E-12)  1.00E-07
  9.000E+00 8.73680E-22  0.000E+00 ( 2.166E-11,-2.000E-11) ( 1.623E-12,-1.499E-12)  1.00E-07
  9.100E+00 8.36276E-22  0.000E+00 ( 2.127E-11,-1.947E-11) ( 1.612E-12,-1.476E-12)  1.00E-07
  9.200E+00 8.00860E-22  0.000E+00 ( 2.089E-11,-1.897E-11) ( 1.600E-12,-1.453E-12)  1.00E-07
  9.300E+00 7.67305E-22  0.000E+00 ( 2.052E-11,-1.848E-11) ( 1.590E-12,-1.431E-12)  1.00E-07
  9.400E+00 7.35496E-22  0.000E+00 ( 2.017E-11,-1.801E-11) ( 1.579E-12,-1.410E-12)  1.00E-07
  9.500E+00 7.05324E-22  0.000E+00 ( 1.982E-11,-1.755E-11) ( 1.568E-12,-1.389E-12)  1.00E-07
  9.600E+00 6.76689E-22  0.000E+00 ( 1.948E-11,-1.711E-11) ( 1.558E-12,-1.369E-12)  1.00E-07
  9.700E+00 6.49497E-22  0.000E+00 ( 1.915E-11,-1.669E-11) ( 1.547E-12,-1.349E-12)  1.00E-07
  9.800E+00 6.23663E-22  0.000E+00 ( 1.883E-11,-1.628E-11) ( 1.537E-12,-1.329E-12)  1.00E-07
  9.900E+00 5.99105E-22  0.000E+00 ( 1.851E-11,-1.588E-11) ( 1.527E-12,-1.310E-12)  1.00E-07
  1.000E+01 5.75749E-22  0.000E+00 ( 1.821E-11,-1.550E-11) ( 1.517E-12,-1.291E-12)  1.00E-07
  1.025E+01 5.22166E-22  0.000E+00 ( 1.748E-11,-1.459E-11) ( 1.492E-12,-1.246E-12)  1.00E-07
  1.050E+01 4.74696E-22  0.000E+00 ( 1.679E-11,-1.376E-11) ( 1.469E-12,-1.204E-12)  1.00E-07
  1.075E+01 4.32519E-22  0.000E+00 ( 1.614E-11,-1.298E-11) ( 1.446E-12,-1.163E-12)  1.00E-07
  1.100E+01 3.94940E-22  0.000E+00 ( 1.553E-11,-1.227E-11) ( 1.424E-12,-1.125E-12)  1.00E-07
  1.125E+01 3.61370E-22  0.000E+00 ( 1.495E-11,-1.161E-11) ( 1.402E-12,-1.089E-12)  1.00E-07
  1.150E+01 3.31306E-22  0.000E+00 ( 1.441E-11,-1.099E-11) ( 1.381E-12,-1.054E-12)  1.00E-07
  1.175E+01 3.04315E-22  0.000E+00 ( 1.389E-11,-1.042E-11) ( 1.361E-12,-1.021E-12)  1.00E-07
  1.200E+01 2.80029E-22  0.000E+00 ( 1.340E-11,-9.882E-12) ( 1.341E-12,-9.893E-13)  1.00E-07
  1.225E+01 2.58126E-22  0.000E+00 ( 1.294E-11,-9.384E-12) ( 1.322E-12,-9.592E-13)  1.00E-07
  1.250E+01 2.38332E-22  0.000E+00 ( 1.250E-11,-8.919E-12) ( 1.303E-12,-9.304E-13)  1.00E-07
  1.275E+01 2.20407E-22  0.000E+00 ( 1.208E-11,-8.484E-12) ( 1.285E-12,-9.029E-13)  1.00E-07
  1.300E+01 2.04143E-22  0.000E+00 ( 1.168E-11,-8.077E-12) ( 1.268E-12,-8.766E-13)  1.00E-07
  1.325E+01 1.89357E-22  0.000E+00 ( 1.131E-11,-7.695E-12) ( 1.251E-12,-8.514E-13)  1.00E-07
  1.350E+01 1.75891E-22  0.000E+00 ( 1.095E-11,-7.337E-12) ( 1.234E-12,-8.272E-13)  1.00E-07
  1.375E+01 1.63607E-22  0.000E+00 ( 1.061E-11,-7.001E-12) ( 1.218E-12,-8.041E-13)  1.00E-07
  1.400E+01 1.52380E-22  0.000E+00 ( 1.028E-11,-6.684E-12) ( 1.202E-12,-7.818E-13)  1.00E-07
  1.425E+01 1.42104E-22  0.000E+00 ( 9.967E-12,-6.386E-12) ( 1.186E-12,-7.605E-13)  1.00E-07
  1.450E+01 1.32684E-22  0.000E+00 ( 9.669E-12,-6.105E-12) ( 1.171E-12,-7.400E-13)  1.00E-07
  1.475E+01 1.24034E-22  0.000E+00 ( 9.384E-12,-5.841E-12) ( 1.157E-12,-7.202E-13)  1.00E-07
  1.500E+01 1.16081E-22  0.000E+00 ( 9.112E-12,-5.591E-12) ( 1.142E-12,-7.012E-13)  1.00E-07
  1.525E+01 1.08758E-22  0.000E+00 ( 8.851E-12,-5.355E-12) ( 1.128E-12,-6.829E-13)  1.00E-07
  1.550E+01 1.02006E-22  0.000E+00 ( 8.602E-12,-5.131E-12) ( 1.115E-12,-6.653E-13)  1.00E-07
  1.575E+01 9.57715E-23  0.000E+00 ( 8.363E-12,-4.920E-12) ( 1.101E-12,-6.484E-13)  1.00E-07
  1.600E+01 9.00084E-23  0.000E+00 ( 8.133E-12,-4.720E-12) ( 1.088E-12,-6.320E-13)  1.00E-07
  1.625E+01 8.46742E-23  0.000E+00 ( 7.913E-12,-4.530E-12) ( 1.076E-12,-6.162E-13)  1.00E-07
  1.650E+01 7.97310E-23  0.000E+00 ( 7.702E-12,-4.350E-12) ( 1.063E-12,-6.010E-13)  1.00E-07
  1.675E+01 7.51448E-23  0.000E+00 ( 7.499E-12,-4.179E-12) ( 1.051E-12,-5.863E-13)  1.00E-07
  1.700E+01 7.08851E-23  0.000E+00 ( 7.304E-12,-4.017E-12) ( 1.039E-12,-5.720E-13)  1.00E-07
  1.725E+01 6.69242E-23  0.000E+00 ( 7.116E-12,-3.863E-12) ( 1.028E-12,-5.583E-13)  1.00E-07
  1.750E+01 6.32373E-23  0.000E+00 ( 6.935E-12,-3.716E-12) ( 1.016E-12,-5.450E-13)  1.00E-07
  1.775E+01 5.98019E-23  0.000E+00 ( 6.762E-12,-3.576E-12) ( 1.005E-12,-5.322E-13)  1.00E-07
  1.800E+01 5.65976E-23  0.000E+00 ( 6.594E-12,-3.443E-12) ( 9.945E-13,-5.197E-13)  1.00E-07
  1.825E+01 5.36059E-23  0.000E+00 ( 6.433E-12,-3.317E-12) ( 9.838E-13,-5.077E-13)  1.00E-07
  1.850E+01 5.08102E-23  0.000E+00 ( 6.277E-12,-3.196E-12) ( 9.734E-13,-4.960E-13)  1.00E-07
  1.875E+01 4.81951E-23  0.000E+00 ( 6.127E-12,-3.080E-12) ( 9.632E-13,-4.847E-13)  1.00E-07
  1.900E+01 4.57468E-23  0.000E+00 ( 5.983E-12,-2.970E-12) ( 9.532E-13,-4.737E-13)  1.00E-07
  1.925E+01 4.34526E-23  0.000E+00 ( 5.843E-12,-2.865E-12) ( 9.434E-13,-4.631E-13)  1.00E-07
  1.950E+01 4.13010E-23  0.000E+00 ( 5.708E-12,-2.765E-12) ( 9.338E-13,-4.528E-13)  1.00E-07
  1.975E+01 3.92815E-23  0.000E+00 ( 5.578E-12,-2.669E-12) ( 9.244E-13,-4.428E-13)  1.00E-07
  2.000E+01 3.73844E-23  0.000E+00 ( 5.452E-12,-2.577E-12) ( 9.152E-13,-4.331E-13)  1.00E-07
  2.025E+01 3.56009E-23  0.000E+00 ( 5.330E-12,-2.489E-12) ( 9.062E-13,-4.236E-13)  1.00E-07
  2.050E+01 3.39229E-23  0.000E+00 ( 5.212E-12,-2.405E-12) ( 8.973E-13,-4.145E-13)  1.00E-07
  2.075E+01 3.23431E-23  0.000E+00 ( 5.098E-12,-2.324E-12) ( 8.886E-13,-4.056E-13)  1.00E-07
  2.100E+01 3.08544E-23  0.000E+00 ( 4.987E-12,-2.247E-12) ( 8.800E-13,-3.969E-13)  1.00E-07
  2.125E+01 2.94508E-23  0.000E+00 ( 4.881E-12,-2.173E-12) ( 8.716E-13,-3.885E-13)  1.00E-07
  2.150E+01 2.81264E-23  0.000E+00 ( 4.777E-12,-2.102E-12) ( 8.634E-13,-3.803E-13)  1.00E-07
  2.175E+01 2.68758E-23 -1.775E-04 ( 4.677E-12,-2.033E-12) ( 8.553E-13,-3.724E-13)  1.00E-07
  2.200E+01 2.56943E-23 -1.836E-04 ( 4.579E-12,-1.968E-12) ( 8.474E-13,-3.647E-13)  1.00E-07
  2.225E+01 2.45772E-23 -1.898E-04 ( 4.485E-12,-1.905E-12) ( 8.396E-13,-3.571E-13)  1.00E-07
  2.250E+01 2.35203E-23 -1.962E-04 ( 4.394E-12,-1.844E-12) ( 8.319E-13,-3.498E-13)  1.00E-07
  2.275E+01 2.25199E-23 -2.026E-04 ( 4.305E-12,-1.786E-12) ( 8.244E-13,-3.426E-13)  1.00E-07
  2.300E+01 2.15723E-23 -2.092E-04 ( 4.219E-12,-1.731E-12) ( 8.170E-13,-3.357E-13)  1.00E-07
  2.325E+01 2.06741E-23 -2.159E-04 ( 4.135E-12,-1.677E-12) ( 8.097E-13,-3.289E-13)  1.00E-07
  2.350E+01 1.98224E-23 -2.227E-04 ( 4.054E-12,-1.625E-12) ( 8.026E-13,-3.223E-13)  1.00E-07
  2.375E+01 1.90142E-23 -2.297E-04 ( 3.975E-12,-1.575E-12) ( 7.956E-13,-3.159E-13)  1.00E-07
  2.400E+01 1.82470E-23 -2.367E-04 ( 3.898E-12,-1.528E-12) ( 7.887E-13,-3.096E-13)  1.00E-07
  2.425E+01 1.75181E-23 -2.439E-04 ( 3.824E-12,-1.481E-12) ( 7.819E-13,-3.035E-13)  1.00E-07
  2.450E+01 1.68254E-23 -2.512E-04 ( 3.751E-12,-1.437E-12) ( 7.752E-13,-2.975E-13)  1.00E-07
  2.475E+01 1.61667E-23 -2.586E-04 ( 3.681E-12,-1.394E-12) ( 7.686E-13,-2.917E-13)  1.00E-07
  2.500E+01 1.55400E-23 -2.661E-04 ( 3.612E-12,-1.353E-12) ( 7.621E-13,-2.860E-13)  1.00E-07
  2.550E+01 1.43753E-23 -2.816E-04 ( 3.480E-12,-1.274E-12) ( 7.495E-13,-2.750E-13)  1.00E-07
  2.600E+01 1.33180E-23 -2.975E-04 ( 3.356E-12,-1.202E-12) ( 7.373E-13,-2.646E-13)  1.00E-07
  2.650E+01 1.23564E-23 -3.139E-04 ( 3.237E-12,-1.134E-12) ( 7.254E-13,-2.546E-13)  1.00E-07
  2.700E+01 1.14802E-23 -3.308E-04 ( 3.125E-12,-1.070E-12) ( 7.139E-13,-2.451E-13)  1.00E-07
  2.750E+01 1.06804E-23 -3.481E-04 ( 3.018E-12,-1.011E-12) ( 7.027E-13,-2.360E-13)  1.00E-07
  2.800E+01 9.94922E-24 -3.660E-04 ( 2.916E-12,-9.556E-13) ( 6.918E-13,-2.273E-13)  1.00E-07
  2.850E+01 9.27963E-24 -3.843E-04 ( 2.820E-12,-9.037E-13) ( 6.813E-13,-2.190E-13)  1.00E-07
  2.900E+01 8.66550E-24 -4.032E-04 ( 2.728E-12,-8.551E-13) ( 6.710E-13,-2.110E-13)  1.00E-07
  2.950E+01 8.10139E-24 -4.225E-04 ( 2.640E-12,-8.095E-13) ( 6.611E-13,-2.034E-13)  1.00E-07
  3.000E+01 7.58249E-24 -4.423E-04 ( 2.556E-12,-7.667E-13) ( 6.514E-13,-1.961E-13)  1.00E-07
  3.050E+01 7.10449E-24 -4.626E-04 ( 2.476E-12,-7.265E-13) ( 6.419E-13,-1.890E-13)  1.00E-07
  3.100E+01 6.66359E-24 -4.835E-04 ( 2.399E-12,-6.887E-13) ( 6.328E-13,-1.823E-13)  1.00E-07
  3.150E+01 6.25636E-24 -5.048E-04 ( 2.326E-12,-6.531E-13) ( 6.238E-13,-1.758E-13)  1.00E-07
  3.200E+01 5.87976E-24 -5.266E-04 ( 2.256E-12,-6.196E-13) ( 6.151E-13,-1.696E-13)  1.00E-07
  3.250E+01 5.53107E-24 -5.489E-04 ( 2.189E-12,-5.881E-13) ( 6.066E-13,-1.637E-13)  1.00E-07
  3.300E+01 5.20782E-24 -5.717E-04 ( 2.124E-12,-5.583E-13) ( 5.983E-13,-1.579E-13)  1.00E-07
  3.350E+01 4.90781E-24 -5.951E-04 ( 2.063E-12,-5.302E-13) ( 5.902E-13,-1.524E-13)  1.00E-07
  3.400E+01 4.62907E-24 -6.189E-04 ( 2.004E-12,-5.037E-13) ( 5.823E-13,-1.471E-13)  1.00E-07
  3.450E+01 4.36981E-24 -6.432E-04 ( 1.947E-12,-4.786E-13) ( 5.746E-13,-1.420E-13)  1.00E-07
  3.500E+01 4.12840E-24 -6.680E-04 ( 1.892E-12,-4.549E-13) ( 5.671E-13,-1.371E-13)  1.00E-07
  3.550E+01 3.90340E-24 -6.934E-04 ( 1.840E-12,-4.325E-13) ( 5.597E-13,-1.323E-13)  1.00E-07
  3.600E+01 3.69348E-24 -7.192E-04 ( 1.790E-12,-4.113E-13) ( 5.525E-13,-1.277E-13)  1.00E-07
  3.650E+01 3.49744E-24 -7.456E-04 ( 1.741E-12,-3.912E-13) ( 5.455E-13,-1.233E-13)  1.00E-07
  3.700E+01 3.31419E-24 -7.724E-04 ( 1.695E-12,-3.721E-13) ( 5.386E-13,-1.190E-13)  1.00E-07
  3.750E+01 3.14273E-24 -7.998E-04 ( 1.650E-12,-3.541E-13) ( 5.319E-13,-1.149E-13)  1.00E-07
  3.800E+01 2.98218E-24 -8.277E-04 ( 1.606E-12,-3.370E-13) ( 5.254E-13,-1.110E-13)  1.00E-07
  3.850E+01 2.83170E-24 -8.561E-04 ( 1.565E-12,-3.207E-13) ( 5.189E-13,-1.071E-13)  1.00E-07
  3.900E+01 2.69054E-24 -8.850E-04 ( 1.524E-12,-3.053E-13) ( 5.126E-13,-1.034E-13)  1.00E-07
  3.950E+01 2.55803E-24 -9.144E-04 ( 1.486E-12,-2.906E-13) ( 5.065E-13,-9.985E-14)  1.00E-07
  4.000E+01 2.43352E-24 -9.443E-04 ( 1.448E-12,-2.767E-13) ( 5.004E-13,-9.639E-14)  1.00E-07
  4.050E+01 2.31645E-24 -9.747E-04 ( 1.412E-12,-2.634E-13) ( 4.945E-13,-9.305E-14)  1.00E-07
  4.100E+01 2.20629E-24 -1.006E-03 ( 1.377E-12,-2.508E-13) ( 4.887E-13,-8.981E-14)  1.00E-07
  4.150E+01 2.10255E-24 -1.037E-03 ( 1.343E-12,-2.388E-13) ( 4.830E-13,-8.668E-14)  1.00E-07
  4.200E+01 2.00479E-24 -1.069E-03 ( 1.311E-12,-2.274E-13) ( 4.775E-13,-8.365E-14)  1.00E-07
  4.250E+01 1.91260E-24 -1.102E-03 ( 1.279E-12,-2.165E-13) ( 4.720E-13,-8.072E-14)  1.00E-07
  4.300E+01 1.82561E-24 -1.135E-03 ( 1.249E-12,-2.062E-13) ( 4.666E-13,-7.788E-14)  1.00E-07
  4.350E+01 1.74345E-24 -1.168E-03 ( 1.219E-12,-1.963E-13) ( 4.614E-13,-7.513E-14)  1.00E-07
  4.400E+01 1.66583E-24 -1.202E-03 ( 1.191E-12,-1.869E-13) ( 4.562E-13,-7.247E-14)  1.00E-07
  4.450E+01 1.59243E-24 -1.237E-03 ( 1.163E-12,-1.780E-13) ( 4.511E-13,-6.988E-14)  1.00E-07
  4.500E+01 1.52299E-24 -1.272E-03 ( 1.136E-12,-1.694E-13) ( 4.462E-13,-6.738E-14)  1.00E-07
  4.550E+01 1.45725E-24 -1.307E-03 ( 1.110E-12,-1.612E-13) ( 4.413E-13,-6.496E-14)  1.00E-07
  4.600E+01 1.39498E-24 -1.344E-03 ( 1.085E-12,-1.535E-13) ( 4.365E-13,-6.261E-14)  1.00E-07
  4.650E+01 1.33595E-24 -1.380E-03 ( 1.060E-12,-1.460E-13) ( 4.318E-13,-6.032E-14)  1.00E-07
  4.700E+01 1.27998E-24 -1.417E-03 ( 1.037E-12,-1.389E-13) ( 4.272E-13,-5.811E-14)  1.00E-07
  4.750E+01 1.22687E-24 -1.455E-03 ( 1.014E-12,-1.321E-13) ( 4.226E-13,-5.597E-14)  1.00E-07
  4.800E+01 1.17644E-24 -1.493E-03 ( 9.914E-13,-1.257E-13) ( 4.181E-13,-5.388E-14)  1.00E-07
  4.850E+01 1.12854E-24 -1.532E-03 ( 9.697E-13,-1.195E-13) ( 4.137E-13,-5.186E-14)  1.00E-07
  4.900E+01 1.08302E-24 -1.571E-03 ( 9.487E-13,-1.136E-13) ( 4.094E-13,-4.990E-14)  1.00E-07
  4.950E+01 1.03973E-24 -1.611E-03 ( 9.282E-13,-1.079E-13) ( 4.052E-13,-4.800E-14)  1.00E-07
  5.000E+01 9.98554E-25 -1.651E-03 ( 9.084E-13,-1.025E-13) ( 4.010E-13,-4.615E-14)  1.00E-07
  5.050E+01 9.59357E-25 -1.692E-03 ( 8.891E-13,-9.732E-14) ( 3.968E-13,-4.435E-14)  1.00E-07
  5.100E+01 9.22031E-25 -1.734E-03 ( 8.703E-13,-9.237E-14) ( 3.928E-13,-4.261E-14)  1.00E-07
  5.150E+01 8.86469E-25 -1.776E-03 ( 8.520E-13,-8.763E-14) ( 3.888E-13,-4.091E-14)  1.00E-07
  5.200E+01 8.52572E-25 -1.818E-03 ( 8.343E-13,-8.310E-14) ( 3.849E-13,-3.927E-14)  1.00E-07
  5.250E+01 8.20248E-25 -1.861E-03 ( 8.170E-13,-7.876E-14) ( 3.810E-13,-3.767E-14)  1.00E-07
  5.300E+01 7.89411E-25 -1.905E-03 ( 8.002E-13,-7.461E-14) ( 3.772E-13,-3.611E-14)  1.00E-07
  5.350E+01 7.59979E-25 -1.949E-03 ( 7.838E-13,-7.064E-14) ( 3.735E-13,-3.460E-14)  1.00E-07
  5.400E+01 7.31875E-25 -1.993E-03 ( 7.678E-13,-6.683E-14) ( 3.698E-13,-3.313E-14)  1.00E-07
  5.450E+01 7.05030E-25 -2.038E-03 ( 7.523E-13,-6.319E-14) ( 3.661E-13,-3.171E-14)  1.00E-07
  5.500E+01 6.79375E-25 -2.084E-03 ( 7.372E-13,-5.969E-14) ( 3.626E-13,-3.032E-14)  1.00E-07
  5.550E+01 6.54849E-25 -2.130E-03 ( 7.224E-13,-5.635E-14) ( 3.590E-13,-2.897E-14)  1.00E-07
  5.600E+01 6.31393E-25 -2.177E-03 ( 7.081E-13,-5.315E-14) ( 3.556E-13,-2.766E-14)  1.00E-07
  5.650E+01 6.08950E-25 -2.225E-03 ( 6.941E-13,-5.008E-14) ( 3.521E-13,-2.638E-14)  1.00E-07
  5.700E+01 5.87470E-25 -2.272E-03 ( 6.804E-13,-4.714E-14) ( 3.487E-13,-2.514E-14)  1.00E-07
  5.750E+01 5.66902E-25 -2.321E-03 ( 6.671E-13,-4.432E-14) ( 3.454E-13,-2.393E-14)  1.00E-07
  5.800E+01 5.47202E-25 -2.370E-03 ( 6.541E-13,-4.162E-14) ( 3.421E-13,-2.276E-14)  1.00E-07
  5.850E+01 5.28326E-25 -2.419E-03 ( 6.415E-13,-3.903E-14) ( 3.389E-13,-2.161E-14)  1.00E-07
  5.900E+01 5.10232E-25 -2.470E-03 ( 6.291E-13,-3.655E-14) ( 3.357E-13,-2.050E-14)  1.00E-07
  5.950E+01 4.92884E-25 -2.520E-03 ( 6.171E-13,-3.417E-14) ( 3.325E-13,-1.942E-14)  1.00E-07
  6.000E+01 4.76243E-25 -2.572E-03 ( 6.053E-13,-3.189E-14) ( 3.294E-13,-1.837E-14)  1.00E-07
  6.050E+01 4.60276E-25 -2.623E-03 ( 5.938E-13,-2.971E-14) ( 3.263E-13,-1.734E-14)  1.00E-07
  6.100E+01 4.44950E-25 -2.676E-03 ( 5.826E-13,-2.762E-14) ( 3.233E-13,-1.635E-14)  1.00E-07
  6.150E+01 4.30236E-25 -2.729E-03 ( 5.716E-13,-2.561E-14) ( 3.203E-13,-1.538E-14)  1.00E-07
  6.200E+01 4.16104E-25 -2.782E-03 ( 5.609E-13,-2.369E-14) ( 3.174E-13,-1.443E-14)  1.00E-07
  6.250E+01 4.02526E-25 -2.836E-03 ( 5.504E-13,-2.184E-14) ( 3.144E-13,-1.351E-14)  1.00E-07
  6.300E+01 3.89478E-25 -2.891E-03 ( 5.402E-13,-2.008E-14) ( 3.116E-13,-1.262E-14)  1.00E-07
  6.350E+01 3.76934E-25 -2.946E-03 ( 5.302E-13,-1.838E-14) ( 3.087E-13,-1.175E-14)  1.00E-07
  6.400E+01 3.64872E-25 -3.002E-03 ( 5.205E-13,-1.676E-14) ( 3.059E-13,-1.090E-14)  1.00E-07
  6.450E+01 3.53270E-25 -3.059E-03 ( 5.109E-13,-1.520E-14) ( 3.031E-13,-1.008E-14)  1.00E-07
  6.500E+01 3.42106E-25 -3.116E-03 ( 5.016E-13,-1.371E-14) ( 3.004E-13,-9.276E-15)  1.00E-07
  6.550E+01 3.31362E-25 -3.173E-03 ( 4.925E-13,-1.229E-14) ( 2.977E-13,-8.495E-15)  1.00E-07
  6.600E+01 3.21018E-25 -3.232E-03 ( 4.835E-13,-1.092E-14) ( 2.950E-13,-7.734E-15)  1.00E-07
  6.650E+01 3.11058E-25 -3.290E-03 ( 4.748E-13,-9.607E-15) ( 2.924E-13,-6.994E-15)  1.00E-07
  6.700E+01 3.01463E-25 -3.350E-03 ( 4.663E-13,-8.352E-15) ( 2.898E-13,-6.273E-15)  1.00E-07
  6.750E+01 2.92219E-25 -3.410E-03 ( 4.579E-13,-7.149E-15) ( 2.872E-13,-5.572E-15)  1.00E-07
  6.800E+01 2.83310E-25 -3.471E-03 ( 4.497E-13,-5.998E-15) ( 2.846E-13,-4.889E-15)  1.00E-07
  6.850E+01 2.74722E-25 -3.532E-03 ( 4.417E-13,-4.895E-15) ( 2.821E-13,-4.225E-15)  1.00E-07
  6.900E+01 2.66441E-25 -3.594E-03 ( 4.339E-13,-3.840E-15) ( 2.796E-13,-3.578E-15)  1.00E-07
  6.950E+01 2.58454E-25 -3.656E-03 ( 4.262E-13,-2.830E-15) ( 2.771E-13,-2.949E-15)  1.00E-07
  7.000E+01 2.50749E-25 -3.719E-03 ( 4.187E-13,-1.863E-15) ( 2.747E-13,-2.336E-15)  1.00E-07
  7.050E+01 2.43314E-25 -3.783E-03 ( 4.113E-13,-9.383E-16) ( 2.723E-13,-1.740E-15)  1.00E-07
  7.100E+01 2.36138E-25 -3.848E-03 ( 4.041E-13,-5.374E-17) ( 2.699E-13,-1.160E-15)  1.00E-07
  7.150E+01 2.29210E-25 -3.913E-03 ( 3.970E-13, 7.922E-16) ( 2.675E-13,-5.956E-16)  1.00E-07
  7.200E+01 2.22520E-25 -3.978E-03 ( 3.901E-13, 1.601E-15) ( 2.652E-13,-4.630E-17)  1.00E-07
  7.250E+01 2.16059E-25 -4.045E-03 ( 3.833E-13, 2.374E-15) ( 2.629E-13, 4.881E-16)  1.00E-07
  7.300E+01 2.09817E-25 -4.112E-03 ( 3.767E-13, 3.112E-15) ( 2.606E-13, 1.008E-15)  1.00E-07
  7.350E+01 2.03786E-25 -4.179E-03 ( 3.702E-13, 3.817E-15) ( 2.584E-13, 1.514E-15)  1.00E-07
  7.400E+01 1.97956E-25 -4.248E-03 ( 3.638E-13, 4.491E-15) ( 2.561E-13, 2.006E-15)  1.00E-07
  7.450E+01 1.92321E-25 -4.317E-03 ( 3.575E-13, 5.133E-15) ( 2.539E-13, 2.485E-15)  1.00E-07
  7.500E+01 1.86873E-25 -4.386E-03 ( 3.514E-13, 5.746E-15) ( 2.517E-13, 2.950E-15)  1.00E-07
  7.550E+01 1.81603E-25 -4.457E-03 ( 3.454E-13, 6.331E-15) ( 2.495E-13, 3.403E-15)  1.00E-07
  7.600E+01 1.76506E-25 -4.528E-03 ( 3.395E-13, 6.888E-15) ( 2.474E-13, 3.843E-15)  1.00E-07
  7.650E+01 1.71574E-25 -4.600E-03 ( 3.337E-13, 7.419E-15) ( 2.453E-13, 4.271E-15)  1.00E-07
  7.700E+01 1.66802E-25 -4.672E-03 ( 3.280E-13, 7.924E-15) ( 2.432E-13, 4.687E-15)  1.00E-07
  7.750E+01 1.62183E-25 -4.745E-03 ( 3.224E-13, 8.405E-15) ( 2.411E-13, 5.091E-15)  1.00E-07
  7.800E+01 1.57712E-25 -4.819E-03 ( 3.170E-13, 8.862E-15) ( 2.390E-13, 5.484E-15)  1.00E-07
  7.850E+01 1.53383E-25 -4.894E-03 ( 3.116E-13, 9.297E-15) ( 2.370E-13, 5.866E-15)  1.00E-07
  7.900E+01 1.49190E-25 -4.969E-03 ( 3.064E-13, 9.709E-15) ( 2.350E-13, 6.237E-15)  1.00E-07
  7.950E+01 1.45129E-25 -5.045E-03 ( 3.012E-13, 1.010E-14) ( 2.329E-13, 6.597E-15)  1.00E-07
  8.000E+01 1.41194E-25 -5.122E-03 ( 2.961E-13, 1.047E-14) ( 2.310E-13, 6.947E-15)  1.00E-07
  8.050E+01 1.37382E-25 -5.199E-03 ( 2.912E-13, 1.082E-14) ( 2.290E-13, 7.287E-15)  1.00E-07
  8.100E+01 1.33687E-25 -5.277E-03 ( 2.863E-13, 1.116E-14) ( 2.270E-13, 7.616E-15)  1.00E-07
